Hip desired,Hip actual,Knee desired,Knee actual,Ankle desired,Ankle actual,M_term Hip,M_term Knee,M_term Ankle
7.56925,7.09926,0.600963,1.53398,0.502087,0.207087,-0.0512066,0.116726,0.0270263
7.59918,7.09926,0.608359,1.53398,0.487126,0.207087,0.0386388,0.164805,0.0327808
7.6243,7.09926,0.618512,1.53398,0.477469,0.207087,0.127909,0.212601,0.0385015
7.73766,7.37231,0.613564,1.53398,0.472244,0.207087,0.21659,0.260104,0.0441874
7.75813,7.37231,0.624749,1.53398,0.473102,0.207087,0.30467,0.307307,0.0498376
7.78274,7.37231,0.6379,1.53398,0.479232,0.207087,0.392133,0.354209,0.0554524
7.80648,7.37231,0.650634,1.53398,0.484191,0.207087,0.478967,0.400796,0.0610303
7.92584,7.64536,0.659151,1.53398,0.484885,0.207087,0.565156,0.44709,0.0665745
7.95698,7.64536,0.66068,1.53398,0.489762,0.207087,0.650734,0.493025,0.0720725
7.99117,7.64536,0.695574,1.53398,0.492746,0.207087,0.735586,0.538684,0.0775439
8.03069,7.64536,0.707105,1.53398,0.497463,0.207087,0.819808,0.583972,0.0829674
8.12974,7.91841,0.726357,1.53398,0.495973,0.207087,0.903307,0.628958,0.0883586
8.17323,7.91841,0.73697,1.53398,0.497304,0.207087,0.986161,0.673561,0.0937004
8.21602,7.91841,0.745118,1.53398,0.496451,0.207087,1.06833,0.71781,0.0989994
8.25865,7.91841,0.743109,1.53398,0.498978,0.207087,1.14981,0.761686,0.104252
8.29752,7.91841,0.752697,1.53398,0.500213,0.207087,1.23054,0.805217,0.109466
8.33647,7.91841,0.769235,1.53398,0.503339,0.207087,1.31053,0.848397,0.114639
8.37534,7.91841,0.776009,1.53398,0.50567,0.207087,1.38981,0.89119,0.119765
8.5064,8.19146,0.754644,1.53398,0.505379,0.207087,1.46839,0.933581,0.124839
8.53822,8.19146,0.762072,1.53398,0.511029,0.207087,1.54618,0.975612,0.129874
8.56858,8.19146,0.767434,1.53398,0.514841,0.207087,1.62322,1.01726,0.134861
8.59554,8.19146,0.763882,1.53398,0.520454,0.207087,1.69953,1.05849,0.139797
8.61657,8.19146,0.779643,1.53398,0.523626,0.207087,1.77499,1.09937,0.144694
8.64194,8.19146,0.776245,1.53398,0.529208,0.207087,1.84974,1.1398,0.149535
8.66761,8.19146,0.782463,1.53398,0.532041,0.207087,1.92366,1.17985,0.154331
8.78385,8.46451,0.771524,1.53398,0.533051,0.207087,1.9968,1.21949,0.159078
8.80761,8.46451,0.778697,1.53398,0.534944,0.207087,2.06911,1.25872,0.163776
8.82934,8.46451,0.786404,1.53398,0.53873,0.207087,2.14061,1.29753,0.168424
8.85143,8.46451,0.791804,1.53398,0.541365,0.207087,2.21131,1.33592,0.173021
8.87163,8.46451,0.799491,1.53398,0.545092,0.207087,2.28116,1.37388,0.177567
8.89714,8.46451,0.804065,1.53398,0.545174,0.207087,2.3502,1.41141,0.182062
8.92391,8.46451,0.808667,1.53398,0.547869,0.207087,2.4184,1.44851,0.186505
9.04318,8.73755,0.808343,1.53398,0.544677,0.207087,2.4857,1.48521,0.190901
9.069,8.73755,0.812477,1.53398,0.544231,0.207087,2.55221,1.52143,0.19524
9.09269,8.73755,0.816343,1.53398,0.54772,0.207087,2.61785,1.55722,0.199524
9.11207,8.73755,0.820815,1.53398,0.546641,0.207087,2.68264,1.59255,0.203756
9.12779,8.73755,0.83538,1.53398,0.548264,0.207087,2.7465,1.62746,0.207938
9.14989,8.73755,0.837294,1.53398,0.553791,0.207087,2.80956,1.66189,0.212061
9.17196,8.73755,0.841872,1.53398,0.557915,0.207087,2.87173,1.69587,0.216129
9.1932,8.73755,0.856283,1.53398,0.56104,0.207087,2.93296,1.72942,0.220149
9.21377,8.73755,0.858499,1.53398,0.566401,0.207087,2.99336,1.76247,0.224105
9.32049,9.0106,0.857351,1.53398,0.565447,0.207087,3.05281,1.79509,0.228014
9.33385,9.0106,0.860878,1.53398,0.572687,0.207087,3.11142,1.82721,0.231858
9.34327,9.0106,0.865231,1.53398,0.576548,0.207087,3.16914,1.85886,0.235647
9.35166,9.0106,0.871598,1.53398,0.581813,0.207087,3.22593,1.89004,0.239381
9.36034,9.0106,0.875169,1.53398,0.584531,0.207087,3.28184,1.92075,0.243056
9.37169,9.0106,0.888371,1.53398,0.586325,0.207087,3.33678,1.95101,0.246681
9.38762,9.0106,0.893873,1.53398,0.588942,0.207087,3.39085,1.98076,0.250243
9.46369,9.28365,0.892781,1.53398,0.591068,0.207087,3.44393,2.01005,0.25375
9.47903,9.28365,0.905431,1.53398,0.591429,0.207087,3.49611,2.03887,0.257202
9.46432,9.28365,1.00661,1.84078,0.588312,0.207087,3.54686,2.06733,0.260621
9.48618,9.28365,1.01124,1.84078,0.738562,0.207087,3.59724,2.09515,0.26395
9.49749,9.28365,1.01252,1.84078,0.731296,0.207087,3.64668,2.12246,0.267217
9.51321,9.28365,1.01384,1.84078,0.728865,0.207087,3.69521,2.1493,0.270429
9.53178,9.28365,1.01326,1.84078,0.722571,0.207087,3.74282,2.17564,0.273579
9.54824,9.28365,1.01776,1.84078,0.704385,0.207087,3.78949,2.2015,0.276672
9.56244,9.28365,1.02642,1.84078,0.671339,0.207087,3.83522,2.22687,0.279709
9.57613,9.28365,1.03548,1.84078,0.644749,0.207087,3.88,2.25175,0.282685
9.5847,9.28365,1.05953,1.84078,0.620137,0.207087,3.92371,2.27617,0.28561
9.59204,9.28365,1.06986,1.84078,0.600455,0.207087,3.9666,2.30007,0.288469
9.59643,9.28365,1.08223,1.84078,0.594861,0.207087,4.00854,2.32347,0.291271
9.5983,9.28365,1.10627,1.84078,0.590357,0.207087,4.04945,2.34643,0.294023
9.59764,9.28365,1.11805,1.84078,0.593603,0.207087,4.0895,2.36884,0.296704
9.59783,9.28365,1.12892,1.84078,0.60111,0.207087,4.12862,2.39075,0.299326
9.59454,9.28365,1.13939,1.84078,0.602903,0.207087,4.1668,2.41216,0.301889
9.59338,9.28365,1.14952,1.84078,0.611822,0.207087,4.20401,2.43307,0.304388
9.59024,9.28365,1.15708,1.84078,0.612287,0.207087,4.24032,2.45347,0.306827
9.58586,9.28365,1.16536,1.84078,0.612835,0.207087,4.2757,2.47337,0.309206
9.67522,9.5567,1.1578,1.84078,0.612517,0.207087,4.31011,2.49276,0.311522
9.66846,9.5567,1.16674,1.84078,0.608212,0.207087,4.34361,2.51166,0.31378
9.66179,9.5567,1.18296,1.84078,0.606882,0.207087,4.3761,2.53008,0.315982
9.65381,9.5567,1.19037,1.84078,0.608038,0.207087,4.40774,2.54797,0.318117
9.64895,9.5567,1.19753,1.84078,0.60389,0.207087,4.43846,2.56536,0.320192
9.64629,9.5567,1.21447,1.84078,0.59988,0.207087,4.46814,2.58228,0.322213
9.65126,9.5567,1.21827,1.84078,0.603382,0.207087,4.49702,2.59867,0.324165
9.66147,9.5567,1.22149,1.84078,0.597485,0.207087,4.52496,2.61455,0.326057
9.668,9.5567,1.22758,1.84078,0.603206,0.207087,4.55195,2.62993,0.327888
9.67407,9.5567,1.23125,1.84078,0.600308,0.207087,4.57805,2.64482,0.32966
9.67861,9.5567,1.23489,1.84078,0.602349,0.207087,4.60325,2.65922,0.331374
9.67914,9.5567,1.24645,1.84078,0.607621,0.207087,4.62743,2.67313,0.333029
9.68086,9.5567,1.25069,1.84078,0.609195,0.207087,4.65077,2.68653,0.33462
9.67784,9.5567,1.25358,1.84078,0.608439,0.207087,4.67324,2.69943,0.336149
9.66891,9.5567,1.26049,1.84078,0.615721,0.207087,4.69476,2.71184,0.337621
9.57248,9.28365,1.28078,1.84078,0.619348,0.207087,4.7154,2.72374,0.339029
9.5634,9.28365,1.28784,1.84078,0.624082,0.207087,4.73512,2.73517,0.340381
9.5539,9.28365,1.29234,1.84078,0.625016,0.207087,4.75397,2.74611,0.341673
9.54363,9.28365,1.30635,1.84078,0.624045,0.207087,4.77184,2.7566,0.342914
9.53104,9.28365,1.31093,1.84078,0.627864,0.207087,4.78891,2.76656,0.344088
9.5136,9.28365,1.31545,1.84078,0.626752,0.207087,4.80509,2.77604,0.345202
9.49019,9.28365,1.32057,1.84078,0.62982,0.207087,4.8204,2.78504,0.346259
9.46379,9.28365,1.33339,1.84078,0.629664,0.207087,4.83476,2.79359,0.347264
9.43913,9.28365,1.32995,1.84078,0.628478,0.207087,4.84842,2.80159,0.348196
9.41401,9.28365,1.34315,1.84078,0.631345,0.207087,4.86102,2.80918,0.349083
9.39332,9.28365,1.34701,1.84078,0.62896,0.207087,4.87288,2.81627,0.349906
9.37424,9.28365,1.35104,1.84078,0.631766,0.207087,4.88389,2.82288,0.350671
9.35871,9.28365,1.35229,1.84078,0.629289,0.207087,4.89407,2.82902,0.351378
9.34438,9.28365,1.3634,1.84078,0.627768,0.207087,4.90333,2.83474,0.352039
9.33074,9.28365,1.36759,1.84078,0.625142,0.207087,4.9118,2.83995,0.352634
9.31605,9.28365,1.36932,1.84078,0.627857,0.207087,4.91947,2.8447,0.353171
9.30811,9.28365,1.37017,1.84078,0.625498,0.207087,4.92632,2.84899,0.353654
9.29576,9.28365,1.37194,1.84078,0.632011,0.207087,4.93234,2.85282,0.35408
9.28584,9.28365,1.38002,1.84078,0.632984,0.207087,4.93749,2.85624,0.35446
9.27376,9.28365,1.37873,1.84078,0.634325,0.207087,4.94191,2.85916,0.354774
9.26991,9.28365,1.38985,1.84078,0.634503,0.207087,4.94541,2.86171,0.35505
9.26158,9.28365,1.40147,1.84078,0.630937,0.207087,4.94811,2.86382,0.355272
9.2527,9.28365,1.40619,1.84078,0.630079,0.207087,4.95011,2.86546,0.355436
9.24627,9.28365,1.42177,1.84078,0.623325,0.207087,4.95116,2.8667,0.355551
9.14937,9.0106,1.44644,1.84078,0.625347,0.207087,4.95157,2.86747,0.35561
9.13678,9.0106,1.44288,1.84078,0.625431,0.207087,4.95131,2.86775,0.3556
9.12145,9.0106,1.43305,1.84078,0.626099,0.207087,4.9504,2.86758,0.355535
9.10739,9.0106,1.42735,1.84078,0.629268,0.207087,4.94868,2.867,0.355421
9.09296,9.0106,1.4215,1.84078,0.639164,0.207087,4.94616,2.86599,0.355251
9.07322,9.0106,1.4233,1.84078,0.642002,0.207087,4.94288,2.86461,0.355042
9.04833,9.0106,1.41704,1.84078,0.64532,0.207087,4.93895,2.86276,0.354771
9.02046,9.0106,1.40699,1.84078,0.647862,0.207087,4.93438,2.8605,0.354449
8.99328,9.0106,1.40182,1.84078,0.655088,0.207087,4.92901,2.85784,0.354079
8.87636,8.73755,1.42111,1.84078,0.659746,0.207087,4.92285,2.85481,0.353665
8.85084,8.73755,1.41696,1.84078,0.657515,0.207087,4.91608,2.85135,0.353196
8.82704,8.73755,1.41323,1.84078,0.660799,0.207087,4.90862,2.8475,0.35268
8.80255,8.73755,1.41019,1.84078,0.659707,0.207087,4.90047,2.84325,0.352115
8.77818,8.73755,1.40733,1.84078,0.662497,0.207087,4.89164,2.83862,0.351503
8.75362,8.73755,1.40445,1.84078,0.657822,0.207087,4.88216,2.83361,0.350845
8.64067,8.46451,1.41706,1.84078,0.662936,0.207087,4.872,2.82822,0.350139
8.6145,8.46451,1.41164,1.84078,0.659695,0.207087,4.86124,2.82246,0.349387
8.58443,8.46451,1.4101,1.84078,0.657219,0.207087,4.84983,2.81633,0.348593
8.5569,8.46451,1.40782,1.84078,0.661884,0.207087,4.83772,2.80983,0.347748
8.52957,8.46451,1.40383,1.84078,0.660628,0.207087,4.82508,2.80297,0.346864
8.49908,8.46451,1.40235,1.84078,0.65863,0.207087,4.81177,2.79576,0.345934
8.46411,8.46451,1.39929,1.84078,0.663317,0.207087,4.79788,2.78819,0.34496
8.45062,8.46451,1.29112,1.53398,0.667633,0.207087,4.78442,2.78,0.343897
8.41604,8.46451,1.29018,1.53398,0.521792,0.207087,4.76932,2.77173,0.342835
8.38007,8.46451,1.29658,1.53398,0.528932,0.207087,4.75359,2.76316,0.341741
8.34844,8.46451,1.29538,1.53398,0.537545,0.207087,4.73736,2.75423,0.340599
8.23381,8.19146,1.30909,1.53398,0.541083,0.207087,4.72056,2.74497,0.339416
8.20649,8.19146,1.30516,1.53398,0.560811,0.207087,4.70322,2.73538,0.338193
8.18057,8.19146,1.29658,1.53398,0.58551,0.207087,4.68536,2.72546,0.336929
8.15521,8.19146,1.28504,1.53398,0.613825,0.207087,4.667,2.71523,0.335625
8.13058,8.19146,1.27342,1.53398,0.630916,0.207087,4.64811,2.70467,0.334281
8.10447,8.19146,1.26163,1.53398,0.644606,0.207087,4.62872,2.69382,0.332902
8.07705,8.19146,1.24722,1.53398,0.652077,0.207087,4.60886,2.68265,0.331481
7.96298,7.91841,1.25133,1.53398,0.659589,0.207087,4.5885,2.67118,0.330022
7.93021,7.91841,1.24323,1.53398,0.656481,0.207087,4.56764,2.65943,0.328531
7.90258,7.91841,1.23067,1.53398,0.651365,0.207087,4.54635,2.64738,0.327
7.88742,7.91841,1.1141,1.22718,0.654194,0.207087,4.52557,2.63479,0.325391
7.85891,7.91841,1.10631,1.22718,0.501653,0.207087,4.50335,2.62218,0.323792
7.82447,7.91841,1.10001,1.22718,0.510957,0.207087,4.48065,2.60931,0.322161
7.79102,7.91841,1.0911,1.22718,0.514908,0.207087,4.45755,2.59618,0.320497
7.67423,7.64536,1.10072,1.22718,0.527597,0.207087,4.43397,2.58279,0.318801
7.63885,7.64536,1.09177,1.22718,0.545725,0.207087,4.41001,2.56915,0.317076
7.60196,7.64536,1.08097,1.22718,0.575735,0.207087,4.38562,2.55526,0.315319
7.57025,7.64536,1.0629,1.22718,0.608809,0.207087,4.36087,2.5411,0.313527
7.53516,7.64536,1.04775,1.22718,0.626543,0.207087,4.33576,2.52672,0.311707
7.42388,7.37231,1.04505,1.22718,0.645907,0.207087,4.31027,2.51208,0.309856
7.38583,7.37231,1.03021,1.22718,0.653896,0.207087,4.2844,2.49721,0.307974
7.34721,7.37231,1.01415,1.22718,0.664157,0.207087,4.2582,2.48211,0.306064
7.30766,7.37231,0.999517,1.22718,0.663601,0.207087,4.23164,2.4668,0.304127
7.2722,7.37231,0.985185,1.22718,0.665221,0.207087,4.20474,2.45127,0.302163
7.23491,7.37231,0.974024,1.22718,0.662018,0.207087,4.17749,2.43555,0.300176
7.19339,7.37231,0.961757,1.22718,0.658223,0.207087,4.14994,2.41961,0.298163
7.16642,7.37231,0.844573,0.920388,0.653402,0.207087,4.12299,2.40324,0.296086
7.13443,7.37231,0.837466,0.920388,0.50844,0.207087,4.09479,2.38693,0.294025
7.0212,7.09926,0.844948,0.920388,0.513906,0.207087,4.0663,2.37043,0.291942
6.98462,7.09926,0.834886,0.920388,0.523488,0.207087,4.03757,2.35375,0.289837
6.95022,7.09926,0.828148,0.920388,0.530757,0.207087,4.00848,2.3369,0.287709
6.91708,7.09926,0.814117,0.920388,0.550015,0.207087,3.97919,2.31987,0.285558
6.88446,7.09926,0.799621,0.920388,0.573481,0.207087,3.94961,2.30268,0.283388
6.84912,7.09926,0.782005,0.920388,0.601607,0.207087,3.91984,2.28533,0.281199
6.73628,6.82621,0.781271,0.920388,0.624985,0.207087,3.88985,2.26781,0.278987
6.70239,6.82621,0.763074,0.920388,0.641882,0.207087,3.85961,2.25014,0.276756
6.6652,6.82621,0.748016,0.920388,0.650925,0.207087,3.82917,2.23233,0.274508
6.62903,6.82621,0.731423,0.920388,0.662309,0.207087,3.79852,2.21437,0.272239
6.59533,6.82621,0.715499,0.920388,0.661289,0.207087,3.7677,2.19628,0.269956
6.48191,6.55317,0.719662,0.920388,0.661141,0.207087,3.73665,2.17807,0.267657
6.44317,6.55317,0.706117,0.920388,0.66303,0.207087,3.70545,2.15972,0.265341
6.40422,6.55317,0.692694,0.920388,0.667709,0.207087,3.67407,2.14126,0.263009
6.36569,6.55317,0.682548,0.920388,0.662289,0.207087,3.64251,2.1227,0.260665
6.33125,6.55317,0.671826,0.920388,0.657604,0.207087,3.61082,2.10403,0.258311
6.22482,6.28012,0.570268,0.613592,0.662377,0.207087,3.57978,2.08505,0.255906
6.18987,6.28012,0.566092,0.613592,0.51415,0.207087,3.54778,2.06619,0.253528
6.14769,6.28012,0.555354,0.613592,0.51917,0.207087,3.5157,2.04723,0.251134
6.10569,6.28012,0.550076,0.613592,0.529099,0.207087,3.48346,2.02819,0.248732
6.06483,6.28012,0.541478,0.613592,0.532817,0.207087,3.45114,2.00907,0.246318
6.02205,6.28012,0.530079,0.613592,0.553366,0.207087,3.41872,1.98987,0.243895
5.90384,6.00707,0.530036,0.613592,0.588579,0.207087,3.38621,1.9706,0.241462
5.8603,6.00707,0.514458,0.613592,0.616341,0.207087,3.35366,1.95126,0.239022
5.81817,6.00707,0.497899,0.613592,0.644732,0.207087,3.32104,1.93185,0.236569
5.77616,6.00707,0.483756,0.613592,0.661302,0.207087,3.28836,1.91238,0.23411
5.73682,6.00707,0.470789,0.613592,0.677373,0.207087,3.25563,1.89286,0.231645
5.62288,5.73402,0.47179,0.613592,0.683752,0.207087,3.22288,1.87329,0.229173
5.58192,5.73402,0.461643,0.613592,0.690793,0.207087,3.19007,1.85368,0.226696
5.54349,5.73402,0.451717,0.613592,0.686762,0.207087,3.15725,1.83404,0.224216
5.50355,5.73402,0.445207,0.613592,0.679861,0.207087,3.12437,1.81437,0.22173
5.46443,5.73402,0.436073,0.613592,0.679529,0.207087,3.09151,1.79467,0.219242
5.42554,5.73402,0.429144,0.613592,0.671304,0.207087,3.05863,1.77496,0.216751
5.31028,5.46097,0.436609,0.613592,0.672837,0.207087,3.02576,1.75523,0.214258
5.26856,5.46097,0.432224,0.613592,0.666629,0.207087,2.99288,1.73549,0.211764
5.23962,5.46097,0.317502,0.306796,0.666748,0.207087,2.9607,1.71557,0.209242
5.208,5.46097,0.313179,0.306796,0.512423,0.207087,2.92791,1.69583,0.206747
5.17225,5.46097,0.306339,0.306796,0.52334,0.207087,2.89515,1.67608,0.204252
5.0589,5.18792,0.317725,0.306796,0.532315,0.207087,2.86242,1.65634,0.201758
5.02043,5.18792,0.31049,0.306796,0.543379,0.207087,2.82977,1.63661,0.199265
4.97958,5.18792,0.301238,0.306796,0.570367,0.207087,2.79718,1.6169,0.196774
4.94303,5.18792,0.286097,0.306796,0.600826,0.207087,2.76468,1.5972,0.194283
4.82931,4.91487,0.288406,0.306796,0.63452,0.207087,2.73226,1.57753,0.191796
4.7922,4.91487,0.273745,0.306796,0.659747,0.207087,2.69994,1.55787,0.18931
4.75149,4.91487,0.259937,0.306796,0.673623,0.207087,2.66773,1.53825,0.186828
4.71299,4.91487,0.248276,0.306796,0.679184,0.207087,2.63562,1.51866,0.18435
4.67487,4.91487,0.240465,0.306796,0.676584,0.207087,2.60359,1.49912,0.181877
4.63172,4.91487,0.234382,0.306796,0.674037,0.207087,2.57168,1.47962,0.17941
4.51414,4.64183,0.245801,0.306796,0.662403,0.207087,2.53988,1.46019,0.176951
4.47177,4.64183,0.240556,0.306796,0.650728,0.207087,2.50823,1.4408,0.174497
4.4308,4.64183,0.237623,0.306796,0.642208,0.207087,2.47669,1.42147,0.172051
4.38933,4.64183,0.237745,0.306796,0.636727,0.207087,2.44528,1.40221,0.169613
4.35728,4.64183,0.23495,0.306796,0.635049,0.207087,2.41403,1.38302,0.167185
4.25863,4.36878,0.136059,0,0.636373,0.207087,2.38346,1.36377,0.164745
4.2247,4.36878,0.136695,0,0.491201,0.207087,2.35251,1.34473,0.162335
4.19003,4.36878,0.133938,0,0.500218,0.207087,2.32174,1.32576,0.159934
4.15142,4.36878,0.130223,0,0.508345,0.207087,2.29116,1.30687,0.157542
4.04364,4.09573,0.14059,0,0.515459,0.207087,2.26074,1.28806,0.155161
4.01248,4.09573,0.127894,0,0.543564,0.207087,2.23054,1.26934,0.15279
3.97723,4.09573,0.11107,0,0.579367,0.207087,2.20055,1.25071,0.150431
3.94147,4.09573,0.0948817,0,0.609139,0.207087,2.17077,1.23218,0.148082
3.90853,4.09573,0.0791305,0,0.624977,0.207087,2.1412,1.21374,0.145745
3.79489,3.82268,0.0809234,0,0.629822,0.207087,2.11184,1.1954,0.143422
3.75377,3.82268,0.0712651,0,0.626047,0.207087,2.08269,1.17717,0.14111
3.71071,3.82268,0.0667345,0,0.621126,0.207087,2.05375,1.15905,0.138813
3.67359,3.82268,0.062685,0,0.610167,0.207087,2.02503,1.14104,0.13653
3.6337,3.82268,0.0638967,0,0.604757,0.207087,1.99652,1.12316,0.134263
3.58766,3.82268,0.0644849,0,0.598493,0.207087,1.96824,1.10539,0.13201
3.53898,3.82268,0.0672818,0,0.602707,0.207087,1.94019,1.08776,0.129774
3.49216,3.82268,0.0697312,0,0.602593,0.207087,1.9124,1.07024,0.127553
3.37574,3.54963,0.0835208,0,0.60693,0.207087,1.88484,1.05286,0.125348
3.34241,3.54963,0.0846804,0,0.611753,0.207087,1.85754,1.0356,0.123159
3.31034,3.54963,0.0879708,0,0.612248,0.207087,1.83049,1.01848,0.120987
3.28558,3.54963,0.0874641,0,0.609721,0.207087,1.80372,1.0015,0.118832
3.18627,3.27658,0.0998692,0,0.609098,0.207087,1.77721,0.984655,0.116694
3.16348,3.27658,0.0972002,0,0.606483,0.207087,1.75098,0.967953,0.114574
3.12921,3.27658,0.0969716,0,0.601684,0.207087,1.72502,0.951396,0.112472
3.09936,3.27658,0.0964081,0,0.596036,0.207087,1.69934,0.934987,0.110389
2.98492,3.00353,0.110713,0,0.595121,0.207087,1.67394,0.918728,0.108325
2.94049,3.00353,0.108931,0,0.594628,0.207087,1.64885,0.90262,0.10628
2.89407,3.00353,0.110398,0,0.600596,0.207087,1.62403,0.886667,0.104254
2.84661,3.00353,0.114445,0,0.601029,0.207087,1.5995,0.870871,0.102246
2.80327,3.00353,0.117635,0,0.604207,0.207087,1.57528,0.855235,0.100259
2.75526,3.00353,0.11898,0,0.606325,0.207087,1.55136,0.83976,0.0982931
2.72677,3.00353,0.0150651,-0.306796,0.607296,0.207087,1.52804,0.824434,0.0963447
2.69155,3.00353,0.022591,-0.306796,0.4552,0.207087,1.50472,0.809294,0.0944211
2.65549,3.00353,0.0264269,-0.306796,0.460166,0.207087,1.48172,0.794318,0.092516
2.54738,2.73049,0.0448588,-0.306796,0.47123,0.207087,1.45902,0.779513,0.0906332
2.52221,2.73049,0.0468138,-0.306796,0.47929,0.207087,1.43664,0.764882,0.0887727
2.50184,2.73049,0.0318364,-0.306796,0.519974,0.207087,1.4146,0.750423,0.0869332
2.47822,2.73049,0.0152506,-0.306796,0.574132,0.207087,1.39288,0.736139,0.0851155
2.37993,2.45744,0.0127715,-0.306796,0.609731,0.207087,1.3715,0.722033,0.0833193
2.3526,2.45744,-0.00297478,-0.306796,0.631801,0.207087,1.35045,0.708107,0.0815454
2.3169,2.45744,-0.011904,-0.306796,0.639346,0.207087,1.32971,0.694361,0.0797929
2.28157,2.45744,-0.0219026,-0.306796,0.644872,0.207087,1.30931,0.680798,0.0780631
2.24483,2.45744,-0.0275331,-0.306796,0.638282,0.207087,1.28923,0.667419,0.0763564
2.20721,2.45744,-0.0319356,-0.306796,0.627804,0.207087,1.26949,0.654226,0.0746735
2.16664,2.45744,-0.0353417,-0.306796,0.622257,0.207087,1.25007,0.64122,0.0730142
2.12775,2.45744,-0.0383073,-0.306796,0.613743,0.207087,1.23099,0.628403,0.0713785
2.08739,2.45744,-0.0380838,-0.306796,0.611946,0.207087,1.21224,0.615774,0.069767
2.04865,2.45744,-0.0354828,-0.306796,0.608549,0.207087,1.19382,0.603335,0.0681793
2.01245,2.45744,-0.0354325,-0.306796,0.609255,0.207087,1.17575,0.591089,0.0666164
1.97806,2.45744,-0.0331052,-0.306796,0.609669,0.207087,1.15801,0.579035,0.0650776
1.94687,2.45744,-0.0314015,-0.306796,0.614473,0.207087,1.14061,0.567174,0.0635641
1.84397,2.18439,-0.0142874,-0.306796,0.617141,0.207087,1.12354,0.555505,0.0620731
1.82358,2.18439,-0.0138413,-0.306796,0.618792,0.207087,1.10682,0.544034,0.0606087
1.80252,2.18439,-0.0123386,-0.306796,0.621929,0.207087,1.09044,0.532757,0.059168
1.78767,2.18439,-0.0142255,-0.306796,0.620248,0.207087,1.07441,0.521678,0.0577532
1.76717,2.18439,-0.0139483,-0.306796,0.618872,0.207087,1.05872,0.510795,0.0563622
1.67221,1.91134,-0.000496795,-0.306796,0.617503,0.207087,1.04337,0.500111,0.0549965
1.64907,1.91134,-0.000113283,-0.306796,0.615288,0.207087,1.02837,0.489624,0.0536565
1.62653,1.91134,-0.00242768,-0.306796,0.617381,0.207087,1.01371,0.479338,0.0523411
1.60063,1.91134,-0.00108184,-0.306796,0.614104,0.207087,0.999399,0.469249,0.0510505
1.57461,1.91134,0.000449572,-0.306796,0.613675,0.207087,0.985427,0.45936,0.0497858
1.54547,1.91134,0.00269999,-0.306796,0.608845,0.207087,0.9718,0.449671,0.0485458
1.51497,1.91134,0.0028707,-0.306796,0.609561,0.207087,0.958521,0.440184,0.0473321
1.48747,1.91134,0.0049319,-0.306796,0.604261,0.207087,0.945579,0.430897,0.0461445
1.45751,1.91134,0.00555156,-0.306796,0.59816,0.207087,0.932986,0.421812,0.0449817
1.42854,1.91134,0.00878312,-0.306796,0.599342,0.207087,0.920731,0.412925,0.0438435
1.32574,1.63829,0.0270232,-0.306796,0.595554,0.207087,0.908817,0.404239,0.0427312
1.30205,1.63829,0.0279809,-0.306796,0.591513,0.207087,0.897245,0.395757,0.0416465
1.28145,1.63829,0.0285409,-0.306796,0.593986,0.207087,0.886016,0.387476,0.0405857
1.2667,1.63829,0.030217,-0.306796,0.589634,0.207087,0.87512,0.379392,0.0395499
1.24965,1.63829,0.0324014,-0.306796,0.584647,0.207087,0.86456,0.371509,0.0385408
1.15374,1.36524,0.0478047,-0.306796,0.591362,0.207087,0.854344,0.363829,0.0375553
1.13569,1.36524,0.0468527,-0.306796,0.588867,0.207087,0.84446,0.356349,0.0365975
1.1134,1.36524,0.047072,-0.306796,0.588203,0.207087,0.834911,0.349069,0.035664
1.08935,1.36524,0.0500634,-0.306796,0.589527,0.207087,0.825688,0.341985,0.0347565
1.0695,1.36524,0.0476025,-0.306796,0.589993,0.207087,0.816806,0.335107,0.0338742
1.04444,1.36524,0.048505,-0.306796,0.582964,0.207087,0.808248,0.328424,0.0330172
1.01581,1.36524,0.0502647,-0.306796,0.584685,0.207087,0.800017,0.321938,0.0321849
0.985916,1.36524,0.0522414,-0.306796,0.581117,0.207087,0.792113,0.315649,0.0313778
0.957481,1.36524,0.0546779,-0.306796,0.582695,0.207087,0.784532,0.309557,0.0305957
0.931333,1.36524,0.0547357,-0.306796,0.578451,0.207087,0.777274,0.303666,0.0298403
0.907961,1.36524,0.0567107,-0.306796,0.578516,0.207087,0.770334,0.297965,0.0291082
0.885293,1.36524,0.0566757,-0.306796,0.576722,0.207087,0.763712,0.292463,0.0284027
0.868061,1.36524,0.0580639,-0.306796,0.575645,0.207087,0.757404,0.287151,0.0277207
0.848899,1.36524,0.0577567,-0.306796,0.576277,0.207087,0.751411,0.282036,0.0270646
0.839926,1.36524,-0.0496775,-0.613592,0.580893,0.207087,0.745838,0.277245,0.0264508
0.833565,1.36524,-0.0498374,-0.613592,0.433802,0.207087,0.740463,0.272514,0.0258433
0.747969,1.09219,-0.0313089,-0.613592,0.440158,0.207087,0.735389,0.26797,0.0252602
0.741366,1.09219,-0.0353265,-0.613592,0.445883,0.207087,0.730626,0.263622,0.0247024
0.734885,1.09219,-0.037178,-0.613592,0.449903,0.207087,0.726159,0.259453,0.0241655
0.728324,1.09219,-0.0516727,-0.613592,0.471774,0.207087,0.721997,0.255485,0.0236564
0.71788,1.09219,-0.0683563,-0.613592,0.499499,0.207087,0.71813,0.251702,0.0231705
